ip,device
127576,1
127577,2
127583,8
127587,3
127591,13
127594,1
127595,1
127600,1
127602,2
127605,5
127618,3
127625,2
127626,3
127628,4
127630,5
127633,1
127638,2
127643,1
127648,3
127650,13
127654,2
127657,1
127664,9
127668,3
127685,1
127686,3
127694,2
127695,1
127697,1
127698,1
127708,1
127709,2
127716,14
127722,1
127723,2
127734,1
127741,1
127746,2
127748,7
127750,2
127754,6
127755,5
127758,1
127764,1
127771,4
127772,5
127782,5
127786,1
127792,1
127801,3
127804,5
127806,10
127822,3
127825,1
127828,1
127832,2
127834,1
127845,1
127857,1
127859,3
127870,2
127872,1
127875,2
127887,2
127888,2
127889,5
127890,1
127892,1
127896,12
127902,7
127916,1
127923,8
127926,1
127927,3
127929,8
127938,1
127962,2
127976,1
127984,1
127986,7
127988,2
127992,5
128004,7
128005,4
128010,2
128011,1
128022,1
128025,1
128028,1
128029,3
128036,1
128041,14
128042,1
128051,13
128060,3
128064,3
128066,1
128084,1
128090,3
128092,1
128097,7
128104,12
128108,12
128113,2
128120,19
128126,1
128129,1
128135,1
128137,1
128138,5
128146,2
128151,3
128155,4
128157,7
128159,4
128161,1
128171,4
128174,8
128178,2
128181,2
128184,1
128195,6
128196,3
128209,1
128210,5
128212,2
128217,1
128221,1
128223,4
128231,6
128234,1
128236,8
128245,7
128249,6
128266,1
128269,11
128270,1
128287,2
128289,1
128293,1
128301,1
128311,8
128317,3
128327,1
128329,3
128331,7
128338,12
128342,6
128347,1
128351,2
128360,2
128368,1
128371,3
128372,1
128374,1
128380,1
128382,3
128388,8
128390,1
128400,5
128401,1
128404,1
128406,3
128408,6
128409,1
128412,1
128417,1
128419,6
128420,7
128421,2
128425,1
128426,4
128451,2
128452,1
128453,1
128457,1
128470,3
128472,5
128474,1
128479,2
128486,6
128487,0
128491,1
128492,1
128505,2
128513,3
128516,3
128524,3
128531,3
128541,1
128542,6
128543,7
128548,7
128555,10
128558,19
128564,4
128566,1
128581,1
128590,1
128592,1
128594,3
128606,1
128615,6
128633,9
128634,1
128640,1
128647,2
128654,5
128656,4
128658,1
128661,1
128667,5
128671,1
128673,1
128681,1
128682,1
128686,2
128689,7
128704,4
128705,2
128709,1
128711,3
128718,1
128719,2
128725,1
128730,1
128736,2
128737,6
128746,3
128750,2
128761,2
128762,1
128767,2
128771,2
128774,1
128777,5
128778,4
128782,4
128787,1
128796,4
128798,7
128799,5
128802,1
128803,1
128807,1
128812,5
128823,1
128824,12
128827,6
128829,5
128842,2
128850,6
128855,4
128856,5
128857,0
128861,1
128862,1
128863,3
128865,5
128867,32
128876,5
128878,1
128885,9
128886,1
128900,1
128909,5
128914,2
128917,12
128925,2
128930,1
128933,2
128942,4
128945,1
128951,2
128957,2
128959,14
128960,1
128962,1
128967,2
128969,1
128977,5
128995,6
129000,1
129001,1
129008,7
129014,1
129022,9
129026,1
129028,2
129032,1
129035,1
129045,2
129047,5
129050,4
129053,2
129057,2
129060,2
129062,3
129064,2
129067,1
129069,3
129070,3
129071,1
129076,6
129079,2
129082,6
129083,7
129087,4
129088,1
129090,1
129094,12
129100,3
129101,4
129104,4
129117,1
129120,1
129121,6
129122,2
129123,3
129127,1
129128,13
129137,3
129138,2
129143,2
129145,4
129147,1
129148,1
129149,1
129150,3
129153,1
129155,12
129156,2
129165,1
129170,3
129173,2
129177,2
129183,1
129185,3
129189,3
129191,2
129192,1
129193,1
129195,1
129196,4
129201,2
129202,6
129203,6
129205,6
129206,1
129210,1
129214,4
129216,1
129217,2
129218,1
129219,5
129224,1
129225,1
129231,5
129235,8
129237,2
129243,9
129247,1
129249,1
129252,1
129258,2
129261,1
129267,1
129268,2
129270,6
129272,5
129283,1
129284,3
129287,1
129291,3
129297,1
129310,13
129312,4
129313,1
129317,3
129318,3
129328,3
129339,1
129342,5
129343,1
129349,7
129351,10
129355,8
129357,1
129360,4
129364,9
129365,1
129370,1
129372,8
129378,1
129379,3
129387,1
129388,1
129395,2
129400,6
129410,7
129412,4
129413,5
129414,1
129415,3
129426,14
129435,18
129440,1
129446,1
129454,2
129456,2
129458,3
129459,6
129460,1
129461,2
129467,6
129472,1
129476,1
129479,1
129490,6
129492,8
129500,4
129510,1
129513,1
129516,9
129520,2
129522,2
129527,8
129532,7
129542,1
129548,6
129552,1
129557,1
129560,2
129567,5
129582,1
129584,13
129587,1
129591,5
129599,1
129600,1
129603,1
129605,1
129608,13
129614,4
129616,2
129622,1
129623,8
129634,4
129635,1
129648,1
129651,2
129667,6
129668,4
129673,16
129675,8
129689,8
129691,6
129692,1
129694,2
129708,2
129709,3
129713,8
129725,1
129731,2
129733,7
129738,1
129742,2
129744,1
129750,1
129754,3
129757,3
129760,2
129767,1
129771,2
129783,7
129785,1
129793,3
129796,4
129803,10
129806,7
129812,2
129813,1
129814,1
129816,17
129822,4
129830,2
129837,1
129838,9
129845,11
129847,9
129851,2
129856,6
129869,1
129870,8
129871,2
129882,3
129884,1
129890,2
129899,6
129904,1
129905,1
129911,1
129917,1
129929,1
129930,1
129931,5
129933,1
129935,1
129945,8
129946,3
129947,2
129958,11
129969,7
129972,1
129986,20
129994,3
129999,1
130012,1
130023,3
130025,1
130029,1
130031,2
130036,1
130045,1
130047,6
130049,6
130052,1
130058,3
130061,2
130068,2
130069,2
130072,1
130085,3
130087,1
130093,1
130114,1
130115,6
130117,1
130125,1
130126,1
130128,7
130133,2
130137,1
130138,7
130143,10
130144,1
130147,2
130149,6
130151,3
130163,10
130164,15
130165,2
130167,9
130172,1
130174,1
130179,5
130184,4
130185,3
130186,4
130188,1
130204,2
130211,5
130217,3
130243,1
130255,2
130262,2
130264,1
130265,1
130269,6
130272,1
130278,9
130284,5
130285,1
130290,3
130309,2
130325,6
130333,5
130338,3
130341,11
130343,1
130346,2
130357,1
130359,16
130364,5
130373,2
130374,4
130382,8
130390,1
130392,4
130393,6
130411,1
130418,3
130429,1
130431,1
130434,1
130444,3
130448,1
130449,5
130451,1
130453,2
130454,2
130460,3
130465,1
130467,12
130469,1
130472,6
130484,3
130488,0
130499,1
130501,1
130504,1
130510,1
130511,4
130517,1
130525,1
130526,12
130528,1
130534,5
130535,4
130552,8
130554,3
130555,1
130561,1
130562,1
130565,2
130569,2
130573,6
130576,4
130581,6
130586,2
130588,1
130606,1
130607,10
130609,4
130613,6
130620,9
130622,6
130624,2
130627,1
130629,10
130635,3
130637,1
130641,1
130645,6
130646,3
130649,1
130650,2
130654,4
130657,5
130659,2
130664,18
130666,2
130670,4
130674,3
130676,2
130677,10
130683,1
130690,6
130691,17
130693,3
130702,2
130705,2
130708,5
130713,1
130715,1
130728,1
130730,0
130732,2
130740,4
130742,3
130743,5
130746,1
130753,3
130760,16
130762,2
130769,17
130773,1
130774,4
130780,1
130787,8
130790,1
130795,1
130796,1
130798,2
130804,1
130810,3
130818,22
130824,36
130826,1
130827,12
130828,2
130833,2
130834,39
130839,7
130847,15
130856,2
130861,9
130862,4
130868,1
130873,3
130874,5
130882,2
130886,1
130889,9
130890,1
130893,1
130897,2
130900,1
130904,2
130905,1
130913,3
130914,1
130918,1
130921,2
130926,1
130927,4
130929,1
130938,2
130940,3
130945,3
130950,4
130957,2
130964,1
130968,1
130973,5
130974,1
130986,1
130996,2
130998,1
131001,6
131008,2
131029,3
131034,6
131040,1
131041,2
131058,1
131077,5
131080,10
131083,1
131096,1
131098,12
131099,8
131100,10
131107,13
131108,3
131114,3
131119,1
131128,2
131129,1
131133,1
131147,5
131151,5
131154,18
131159,1
131161,11
131167,1
131176,4
131178,9
131184,1
131186,2
131189,1
131206,0
131210,1
131217,1
131218,3
131224,4
131229,2
131230,4
131232,2
131236,2
131245,1
131247,10
131256,3
131275,2
131278,9
131283,1
131295,6
131298,7
131309,6
131313,1
131316,2
131320,1
131326,9
131330,2
131336,21
131347,1
131350,3
131356,4
131360,2
131367,1
131371,1
131372,6
131377,1
131382,11
131388,1
131390,3
131391,8
131394,2
131402,1
131406,24
131408,3
131418,7
131428,1
131429,1
131438,4
131441,1
131442,4
131450,6
131459,6
131477,1
131484,1
131489,1
131492,1
131512,1
131514,1
131515,6
131520,8
131532,1
131533,5
131535,5
131545,1
131551,5
131552,3
131566,1
131579,1
131580,4
131583,8
131585,2
131597,1
131602,1
131607,3
131611,2
131616,1
131623,1
131625,3
131633,2
131635,62
131639,6
131646,3
131658,0
131659,7
131666,2
131672,6
131673,2
131678,1
131680,1
131682,2
131692,4
131694,1
131698,6
131715,6
131725,5
131727,3
131728,1
131730,1
131733,1
131737,1
131742,5
131744,1
131747,1
131758,5
131760,2
131761,4
131762,2
131763,2
131776,5
131779,12
131781,1
131797,4
131799,2
131812,7
131813,14
131814,2
131821,1
131823,8
131824,2
131825,1
131829,1
131842,1
131843,4
131845,4
131858,1
131859,10
131864,2
131872,1
131885,17
131891,9
131907,1
131912,3
131916,1
131921,1
131930,1
131949,6
131956,8
131960,1
131964,3
131978,1
131979,34
131987,1
131991,16
132000,4
132005,3
132006,3
132012,2
132028,1
132031,5
132055,2
132062,2
132064,2
132073,1
132077,5
132078,2
132079,4
132081,3
132082,2
132083,2
132086,11
132089,1
132094,1
132100,1
132104,3
132105,1
132109,21
132114,1
132135,17
132136,1
132142,1
132143,2
132146,14
132153,2
132159,1
132161,1
132162,6
132163,1
132164,3
132166,1
132169,1
132177,6
132183,6
132184,1
132188,2
132189,3
132192,1
132205,2
132214,2
132215,1
132227,2
132231,1
132232,1
132236,9
132237,1
132243,6
132248,3
132252,1
132256,4
132262,1
132269,10
132273,4
132287,1
132288,1
132289,1
132290,2
132295,1
132302,9
132312,3
132325,1
132332,3
132333,1
132336,1
132337,1
132349,1
132352,4
132355,5
132359,2
132366,2
132369,11
132374,1
132375,2
132382,1
132383,3
132390,6
132397,1
132398,1
132402,1
132405,1
132420,3
132431,4
132434,1
132439,0
132447,1
132460,1
132464,5
132474,1
132476,4
132479,1
132480,44
132483,1
132487,1
132492,14
132495,1
132500,3
132501,1
132502,1
132503,6
132504,2
132506,2
132521,2
132522,1
132527,2
132533,1
132535,2
132545,4
132550,2
132557,1
132559,6
132564,5
132566,8
132574,13
132575,1
132584,2
132594,5
132599,2
132613,1
132615,1
132618,2
132622,3
132636,6
132637,1
132638,3
132640,3
132642,2
132643,1
132645,6
132660,1
132661,1
132662,12
132663,1
132679,11
132681,3
132682,11
132684,1
132688,4
132698,9
132699,3
132703,2
132711,2
132714,4
132716,7
132720,2
132723,4
132727,2
132728,10
132730,1
132732,1
132736,0
132743,5
132744,2
132746,1
132750,1
132751,8
132752,1
132755,7
132756,1
132759,3
132764,3
132768,2
132769,3
132772,2
132778,1
132782,8
132792,1
132798,3
132799,1
132805,4
132809,1
132810,2
132821,7
132822,11
132823,2
132827,1
132831,16
132834,4
132837,38
132842,2
132846,1
132847,7
132852,2
132853,7
132859,1
132860,5
132863,1
132872,1
132874,7
132889,1
132890,1
132896,1
132905,3
132906,1
132913,1
132920,0
132930,1
132934,1
132945,1
132952,1
132956,2
132963,2
132971,3
132972,10
132978,3
132981,1
132992,3
132993,1
132994,5
132997,3
133012,12
133020,1
133025,1
133027,1
133031,2
133040,2
133050,3
133051,1
133063,2
133066,2
133070,3
133077,5
133085,0
133100,2
133103,6
133108,2
133109,6
133111,9
133112,4
133119,4
133124,5
133127,1
133128,19
133136,9
133138,1
133144,1
133150,4
133152,8
133153,4
133156,1
133169,6
133170,4
133171,2
133183,12
133187,4
133191,4
133203,1
133208,8
133209,1
133220,5
133227,4
133229,2
133230,1
133237,4
133239,13
133242,5
133244,4
133245,11
133252,2
133259,13
133260,4
133267,9
133277,9
133282,1
133284,1
133287,1
133298,10
133299,1
133300,3
133301,12
133311,3
133314,5
133315,6
133317,1
133320,1
133329,13
133330,2
133331,13
133335,9
133346,4
133349,3
133366,1
133371,12
133372,4
133389,2
133390,1
133395,18
133396,1
133397,13
133404,0
133406,6
133407,1
133412,1
133413,1
133417,1
133421,12
133424,3
133435,2
133441,1
133444,1
133452,1
133453,1
133457,4
133461,7
133464,1
133471,2
133472,8
133473,1
133478,5
133479,2
133484,5
133489,1
133491,2
133495,2
133496,1
133498,1
133501,5
133504,12
133506,3
133508,1
133514,1
133522,98
133528,6
133530,1
133538,4
133542,1
133551,3
133552,1
133553,0
133555,1
133558,10
133569,1
133571,1
133576,2
133587,1
133591,6
133596,2
133598,22
133600,8
133605,2
133610,1
133619,1
133620,1
133633,1
133640,6
133642,2
133643,5
133650,1
133652,8
133661,3
133664,1
133666,2
133680,1
133682,1
133684,10
133703,2
133716,2
133725,3
133730,5
133738,3
133744,1
133746,4
133755,1
133760,1
133761,1
133767,2
133783,8
133786,5
133787,4
133789,5
133791,1
133794,10
133797,12
133800,1
133802,13
133804,17
133808,4
133811,4
133813,2
133816,5
133821,1
133825,40
133827,3
133832,1
133836,1
133838,2
133847,3
133850,6
133855,3
133861,7
133862,6
133864,2
133866,3
133868,2
133874,1
133877,3
133878,2
133880,11
133884,3
133891,1
133892,1
133895,4
133899,9
133901,2
133905,2
133914,5
133915,2
133921,9
133925,4
133926,1
133933,1
133934,6
133936,10
133937,2
133942,6
133950,1
133957,6
133962,1
133965,1
133966,5
133967,1
133975,2
133980,3
133981,1
133984,2
133990,13
133998,1
134001,6
134004,1
134010,7
134012,1
134018,1
134038,2
134039,2
134046,2
134048,1
134053,1
134057,1
134059,2
134066,1
134069,1
134073,1
134074,8
134076,3
134082,2
134084,1
134086,6
134089,7
134094,4
134106,10
134115,4
134116,1
134119,1
134121,4
134126,1
134136,4
134138,1
134147,3
134158,7
134173,2
134174,1
134177,1
134184,6
134192,10
134197,1
134199,1
134201,0
134211,6
134213,10
134216,1
134220,2
134226,6
134243,16
134246,3
134249,1
134251,1
134253,1
134258,4
134259,1
134269,6
134272,2
134274,0
134282,1
134284,4
134288,4
134290,1
134293,2
134299,1
134300,1
134303,3
134319,8
134322,2
134324,1
134335,1
134339,1
134346,3
134362,11
134371,4
134373,1
134377,1
134385,4
134389,6
134390,7
134394,7
134397,1
134401,3
134404,1
134405,9
134416,4
134425,1
134439,2
134441,1
134443,1
134459,2
134461,7
134462,2
134464,14
134466,10
134472,1
134474,2
134477,8
134479,6
134483,2
134484,2
134485,2
134487,15
134494,2
134496,3
134502,1
134504,1
134508,11
134512,4
134523,2
134524,8
134529,1
134531,8
134541,12
134542,10
134544,3
134548,3
134553,1
134555,1
134562,3
134570,3
134575,11
134578,1
134584,3
134588,7
134593,1
134594,7
134595,1
134597,2
134598,4
134600,1
134601,7
134611,1
134612,2
134615,2
134616,4
134621,1
134625,1
134644,2
134661,1
134671,4
134675,3
134679,2
134682,20
134688,2
134689,2
134692,6
134698,3
134701,4
134702,7
134707,1
134708,1
134721,2
134723,0
134728,1
134729,1
134731,7
134734,5
134736,11
134737,2
134745,1
134756,1
134757,5
134758,2
134767,1
134775,1
134792,4
134804,7
134813,3
134823,2
134841,5
134842,2
134845,1
134848,2
134862,1
134883,1
134884,2
134885,4
134901,1
134904,4
134905,5
134909,1
134910,2
134914,1
134931,8
134935,1
134942,1
134943,4
134946,1
134948,1
134956,3
134957,6
134960,2
134962,2
134969,2
134970,1
134974,2
134977,1
134980,1
134986,2
135001,2
135007,3
135012,6
135022,2
135023,3
135035,4
135039,2
135049,4
135050,7
135066,3
135079,9
135082,8
135090,3
135100,1
135106,1
135115,4
135123,2
135125,1
135134,9
135135,7
135142,10
135143,2
135144,4
135152,1
135157,6
135164,4
135167,5
135169,2
135171,1
135176,2
135179,6
135190,2
135198,6
135199,8
135208,1
135214,10
135215,1
135218,12
135222,3
135225,2
135226,5
135228,1
135240,1
135252,3
135263,1
135270,2
135273,1
135275,3
135281,3
135284,3
135292,1
135301,1
135306,7
135320,12
135329,6
135332,4
135337,1
135346,1
135364,1
135369,2
135374,9
135381,1
135384,4
135391,1
135394,3
135412,3
135422,1
135425,2
135426,8
135429,1
135434,6
135438,2
135439,6
135442,1
135447,3
135452,0
135457,7
135461,1
135469,1
135478,7
135480,2
135482,3
135484,11
135485,9
135502,2
135503,11
135504,1
135505,2
135521,1
135532,7
135535,1
135546,1
135554,1
135559,2
135560,3
135563,1
135579,2
135581,4
135585,9
135586,3
135588,9
135597,1
135600,0
135604,3
135606,12
135615,2
135616,7
135625,7
135627,3
135629,1
135639,4
135642,5
135643,1
135649,1
135656,2
135659,12
135661,1
135662,4
135673,3
135674,7
135681,4
135687,7
135690,16
135699,2
135700,1
135706,2
135720,3
135721,8
135722,1
135732,4
135740,2
135742,4
135746,2
135748,1
135749,4
135751,2
135752,2
135754,5
135762,1
135766,2
135770,2
135771,3
135773,4
135776,1
135778,2
135779,1
135780,3
135781,3
135791,1
135792,2
135793,2
135794,1
135795,4
135800,2
135803,1
135806,1
135808,1
135809,1
135814,5
135820,1
135827,7
135828,5
135834,7
135840,3
135842,1
135844,1
135848,0
135850,2
135854,2
135855,1
135857,2
135859,1
135862,4
135863,1
135870,1
135873,9
135878,2
135883,2
135886,7
135887,12
135888,3
135895,3
135901,7
135902,2
135910,1
135912,1
135914,1
135920,2
135930,4
135931,1
135935,3
135939,7
135943,1
135944,4
135945,1
135948,7
135957,2
135962,9
135963,2
135968,1
135971,5
135979,3
135983,2
135987,7
135992,18
135996,1
136000,8
136001,3
136002,1
136004,2
136007,2
136009,1
136018,2
136029,3
136031,2
136038,1
136041,1
136042,2
136056,0
136059,5
136063,1
136065,1
136071,2
136083,2
136090,1
136100,2
136103,1
136107,1
136108,1
136111,4
136115,2
136123,4
136124,1
136133,1
136142,1
136145,4
136152,3
136153,1
136156,4
136158,1
136166,8
136167,2
136169,1
136175,1
136177,3
136181,2
136190,2
136192,4
136196,2
136200,1
136201,1
136206,6
136209,2
136211,1
136228,1
136231,2
136235,1
136236,13
136239,2
136252,3
136264,3
136269,3
136274,1
136279,9
136283,5
136291,11
136299,3
136301,4
136302,1
136309,9
136312,4
136315,1
136317,9
136318,6
136327,6
136336,7
136338,6
136352,7
136353,3
136358,3
136361,1
136369,1
136371,1
136373,11
136388,1
136390,1
136396,4
136397,1
136401,7
136402,1
136404,2
136411,1
136414,1
136424,2
136425,8
136431,1
136438,3
136441,3
136442,1
136445,3
136448,4
136449,1
136455,1
136456,2
136464,1
136467,10
136471,2
136473,4
136486,2
136490,2
136498,2
136501,5
136505,1
136506,1
136511,3
136512,2
136516,1
136518,1
136524,1
136525,2
136528,1
136537,1
136541,2
136545,1
136546,3
136547,3
136551,1
136556,7
136561,24
136574,5
136583,2
136586,5
136590,1
136592,4
136593,1
136600,3
136603,7
136607,1
136609,1
136616,15
136620,2
136627,7
136634,9
136638,2
136640,4
136645,1
136646,12
136648,6
136649,1
136653,5
136659,7
136665,4
136667,2
136669,2
136674,5
136676,1
136679,11
136681,5
136683,5
136690,2
136702,14
136705,1
136710,2
136717,5
136719,2
136720,5
136721,1
136724,1
136733,2
136734,1
136735,7
136737,3
136744,3
136747,14
136749,1
136752,3
136755,2
136757,1
136758,3
136762,2
136773,2
136774,2
136775,2
136780,1
136785,2
136789,6
136794,4
136808,4
136816,1
136824,2
136825,15
136828,1
136835,3
136840,2
136841,1
136842,6
136849,3
136851,2
136854,4
136860,7
136868,2
136872,1
136873,2
136877,2
136881,4
136883,7
136890,2
136893,1
136894,1
136899,5
136911,1
136924,6
136925,1
136926,1
136929,1
136930,1
136931,3
136933,1
136941,8
136946,1
136948,3
136951,6
136960,1
136973,1
136976,4
136981,3
136986,6
136987,1
136997,1
136998,1
136999,2
137007,1
137012,3
137018,5
137020,3
137026,2
137030,3
137036,1
137038,6
137041,4
137050,10
137052,565
137056,47
137062,5
137080,1
137083,2
137084,6
137085,5
137089,3
137090,1
137095,8
137098,5
137107,3
137111,6
137113,1
137135,6
137137,1
137151,6
137152,2
137159,3
137161,1
137163,5
137167,5
137174,1
137204,1
137208,1
137213,10
137214,4
137215,1
137234,4
137237,3
137239,3
137254,3
137258,11
137263,1
137270,4
137276,3
137277,9
137279,8
137281,3
137283,1
137287,1
137291,8
137292,3
137293,20
137307,1
137314,2
137315,6
137318,5
137320,5
137324,8
137330,2
137332,8
137337,8
137344,2
137347,1
137355,1
137372,1
137376,1
137377,1
137397,94
137399,2
137414,2
137423,1
137430,3
137433,1
137437,3
137452,2
137453,1
137454,13
137461,1
137462,4
137466,1
137476,13
137479,1
137481,1
137487,15
137489,1
137509,11
137511,2
137513,1
137515,11
137519,2
137520,9
137522,3
137525,1
137536,1
137545,1
137550,10
137555,1
137563,1
137565,1
137566,2
137571,3
137572,0
137579,3
137580,1
137581,1
137603,1
137607,1
137625,2
137627,2
137628,3
137635,1
137649,1
137654,2
137656,7
137662,3
137663,3
137666,3
137667,5
137670,1
137676,1
137681,1
